0.44946261399513765,0.023292355587824373
0.4627691055300705,0.022940056983817902
0.4751999383958725,0.02276140501413594
0.4893952894843955,0.02240872138433274
0.5071460787872788,0.02205449765134261
0.5248836672057028,0.021527012309824747
0.5382165605095541,0.021521236922873818
0.5577714706885362,0.021512766355345797
0.5728820830995677,0.021506220916801405
0.5888551532952708,0.021152767235404754
0.6066191434826134,0.020971805110942418
0.6199520367864646,0.020966029723991503
0.6386312882963159,0.021131205790787963
0.6537286998228882,0.02095139874371582
0.6706302322255591,0.021117344862105744
0.689296282850951,0.02110925932037444
0.7106421130215724,0.021273280309780734
0.7239882072098831,0.021440766531357583
0.7373211005137345,0.021434991144406654
0.749778335148455,0.021602862391780234
0.764915349328405,0.021942840170291383
0.780052363508355,0.022282817948802547
0.7916339394739448,0.022624335830500622
0.7996600772251741,0.02296739381538561
0.8103791954060922,0.023655819939935957
0.8229288362320275,0.025036522447003925
0.8292168575294545,0.02590013530906568
0.8355180797113406,0.026937009779655227
0.840943643224096,0.02814753088456924
0.8472976689438193,0.029877451789269857
0.8536384937790832,0.03143411108544271
0.860018921267725,0.03351055520719885
0.8672750074254976,0.035413352694630515
0.8727797762450085,0.03766344345071117
0.8782449424111416,0.039393749381208515
0.8828344499081437,0.04129770194603036
0.8883392187276549,0.04354779270211101
0.8929551279935756,0.045798268483988394
0.8966425750525285,0.047529344466079204
0.9003432229959408,0.04943368205669778
0.9040702727082713,0.05168454286437189
0.9077577197672244,0.05341561884646268
0.9096674477189972,0.05514746488014695
0.913394497431328,0.057398325687821064
0.9161798840522314,0.05895652508718082
0.9180764111195451,0.0605151095123373
0.9208617977404486,0.06207330891169706
0.9236603852458114,0.06380476991958459
0.9255701131975843,0.06553661595326885
